frame,houdini_frame,point_id,x,y,z,u,purity,intensity
88,88,28,0.163465,0.439072,1.042409,0.571429,0.111551,0.092428
88,88,29,0.169304,0.454753,1.079638,0.591837,0.111551,0.091745
88,88,30,0.175142,0.470435,1.116867,0.612245,0.111551,0.091062
88,88,31,0.180980,0.486116,1.154096,0.632653,0.111551,0.090379
88,88,32,0.186818,0.501797,1.191325,0.653061,0.111551,0.089696
88,88,33,0.192656,0.517478,1.228554,0.673469,0.111551,0.089013
88,88,34,0.198494,0.533159,1.265783,0.693878,0.111551,0.088330
88,88,35,0.204332,0.548840,1.303012,0.714286,0.111551,0.087647
88,88,36,0.210170,0.564521,1.340240,0.734694,0.111551,0.086964
88,88,37,0.216008,0.580203,1.377469,0.755102,0.111551,0.086281
88,88,38,0.221846,0.595884,1.414698,0.775510,0.111551,0.085598
88,88,39,0.227684,0.611565,1.451927,0.795918,0.111551,0.084915
88,88,40,0.233522,0.627246,1.489156,0.816327,0.111551,0.084232
88,88,41,0.239360,0.642927,1.526385,0.836735,0.111551,0.083549
88,88,42,0.245198,0.658608,1.563614,0.857143,0.111551,0.082866
88,88,43,0.251036,0.674290,1.600843,0.877551,0.111551,0.082183
88,88,44,0.256874,0.689971,1.638072,0.897959,0.111551,0.081500
88,88,45,0.262712,0.705652,1.675301,0.918367,0.111551,0.080817
88,88,46,0.268550,0.721333,1.712529,0.938776,0.111551,0.080134
88,88,47,0.274388,0.737014,1.749758,0.959184,0.111551,0.079451
88,88,48,0.280227,0.752695,1.786987,0.979592,0.111551,0.078768
88,88,49,0.286065,0.768376,1.824216,1.000000,0.111551,0.078085
89,89,0,0.000000,0.000000,0.000000,0.000000,0.108774,0.108774
89,89,1,0.003195,0.015922,0.037447,0.020408,0.108774,0.108108
89,89,2,0.006389,0.031845,0.074893,0.040816,0.108774,0.107442
89,89,3,0.009584,0.047767,0.112340,0.061224,0.108774,0.106776
89,89,4,0.012778,0.063690,0.149786,0.081633,0.108774,0.106110
89,89,5,0.015973,0.079612,0.187233,0.102041,0.108774,0.105444
89,89,6,0.019167,0.095535,0.224679,0.122449,0.108774,0.104778
89,89,7,0.022362,0.111457,0.262126,0.142857,0.108774,0.104112
89,89,8,0.025556,0.127380,0.299572,0.163265,0.108774,0.103446
89,89,9,0.028751,0.143302,0.337019,0.183673,0.108774,0.102780
89,89,10,0.031945,0.159225,0.374465,0.204082,0.108774,0.102114
89,89,11,0.035140,0.175147,0.411912,0.224490,0.108774,0.101448
89,89,12,0.038334,0.191070,0.449358,0.244898,0.108774,0.100782
89,89,13,0.041529,0.206992,0.486805,0.265306,0.108774,0.100116
89,89,14,0.044723,0.222915,0.524251,0.285714,0.108774,0.099450
89,89,15,0.047918,0.238837,0.561698,0.306122,0.108774,0.098784
89,89,16,0.051112,0.254760,0.599144,0.326531,0.108774,0.098118
89,89,17,0.054307,0.270682,0.636591,0.346939,0.108774,0.097452
89,89,18,0.057501,0.286605,0.674037,0.367347,0.108774,0.096786
89,89,19,0.060696,0.302527,0.711484,0.387755,0.108774,0.096120
89,89,20,0.063890,0.318450,0.748930,0.408163,0.108774,0.095454
89,89,21,0.067085,0.334372,0.786377,0.428571,0.108774,0.094788
89,89,22,0.070279,0.350295,0.823823,0.448980,0.108774,0.094122
89,89,23,0.073474,0.366217,0.861270,0.469388,0.108774,0.093456
89,89,24,0.076668,0.382140,0.898717,0.489796,0.108774,0.092790
89,89,25,0.079863,0.398062,0.936163,0.510204,0.108774,0.092125
89,89,26,0.083057,0.413985,0.973610,0.530612,0.108774,0.091459
89,89,27,0.086252,0.429907,1.011056,0.551020,0.108774,0.090793
89,89,28,0.089446,0.445830,1.048503,0.571429,0.108774,0.090127
89,89,29,0.092641,0.461752,1.085949,0.591837,0.108774,0.089461
89,89,30,0.095835,0.477675,1.123396,0.612245,0.108774,0.088795
89,89,31,0.099030,0.493597,1.160842,0.632653,0.108774,0.088129
89,89,32,0.102224,0.509520,1.198289,0.653061,0.108774,0.087463
89,89,33,0.105419,0.525442,1.235735,0.673469,0.108774,0.086797
89,89,34,0.108613,0.541365,1.273182,0.693878,0.108774,0.086131
89,89,35,0.111808,0.557287,1.310628,0.714286,0.108774,0.085465
89,89,36,0.115002,0.573210,1.348075,0.734694,0.108774,0.084799
89,89,37,0.118197,0.589132,1.385521,0.755102,0.108774,0.084133
89,89,38,0.121391,0.605055,1.422968,0.775510,0.108774,0.083467
89,89,39,0.124586,0.620977,1.460414,0.795918,0.108774,0.082801
89,89,40,0.127780,0.636900,1.497861,0.816327,0.108774,0.082135
89,89,41,0.130975,0.652822,1.535307,0.836735,0.108774,0.081469
89,89,42,0.134169,0.668745,1.572754,0.857143,0.108774,0.080803
89,89,43,0.137364,0.684667,1.610200,0.877551,0.108774,0.080137
89,89,44,0.140558,0.700589,1.647647,0.897959,0.108774,0.079471
89,89,45,0.143753,0.716512,1.685094,0.918367,0.108774,0.078805
89,89,46,0.146947,0.732434,1.722540,0.938776,0.108774,0.078139
89,89,47,0.150142,0.748357,1.759987,0.959184,0.108774,0.077473
89,89,48,0.153336,0.764279,1.797433,0.979592,0.108774,0.076807
89,89,49,0.156531,0.780202,1.834880,1.000000,0.108774,0.076141
90,90,0,0.000000,0.000000,0.000000,0.000000,0.106066,0.106066
90,90,1,0.000623,0.015732,0.037658,0.020408,0.106066,0.105416
90,90,2,0.001247,0.031463,0.075315,0.040816,0.106066,0.104767
90,90,3,0.001870,0.047195,0.112973,0.061224,0.106066,0.104117
90,90,4,0.002493,0.062927,0.150630,0.081633,0.106066,0.103468
90,90,5,0.003117,0.078659,0.188288,0.102041,0.106066,0.102819
90,90,6,0.003740,0.094390,0.225946,0.122449,0.106066,0.102169
90,90,7,0.004363,0.110122,0.263603,0.142857,0.106066,0.101520
90,90,8,0.004986,0.125854,0.301261,0.163265,0.106066,0.100871
90,90,9,0.005610,0.141586,0.338919,0.183673,0.106066,0.100221
90,90,10,0.006233,0.157317,0.376576,0.204082,0.106066,0.099572
90,90,11,0.006856,0.173049,0.414234,0.224490,0.106066,0.098922
90,90,12,0.007480,0.188781,0.451891,0.244898,0.106066,0.098273
90,90,13,0.008103,0.204513,0.489549,0.265306,0.106066,0.097624
90,90,14,0.008726,0.220244,0.527207,0.285714,0.106066,0.096974
90,90,15,0.009350,0.235976,0.564864,0.306122,0.106066,0.096325
90,90,16,0.009973,0.251708,0.602522,0.326531,0.106066,0.095676
90,90,17,0.010596,0.267440,0.640180,0.346939,0.106066,0.095026
90,90,18,0.011219,0.283171,0.677837,0.367347,0.106066,0.094377
90,90,19,0.011843,0.298903,0.715495,0.387755,0.106066,0.093727
90,90,20,0.012466,0.314635,0.753152,0.408163,0.106066,0.093078
90,90,21,0.013089,0.330367,0.790810,0.428571,0.106066,0.092429
90,90,22,0.013713,0.346098,0.828468,0.448980,0.106066,0.091779
90,90,23,0.014336,0.361830,0.866125,0.469388,0.106066,0.091130
90,90,24,0.014959,0.377562,0.903783,0.489796,0.106066,0.090480
90,90,25,0.015583,0.393294,0.941440,0.510204,0.106066,0.089831
90,90,26,0.016206,0.409025,0.979098,0.530612,0.106066,0.089182
90,90,27,0.016829,0.424757,1.016756,0.551020,0.106066,0.088532
90,90,28,0.017452,0.440489,1.054413,0.571429,0.106066,0.087883
90,90,29,0.018076,0.456221,1.092071,0.591837,0.106066,0.087234
90,90,30,0.018699,0.471952,1.129729,0.612245,0.106066,0.086584
90,90,31,0.019322,0.487684,1.167386,0.632653,0.106066,0.085935
90,90,32,0.019946,0.503416,1.205044,0.653061,0.106066,0.085285
90,90,33,0.020569,0.519148,1.242701,0.673469,0.106066,0.084636
90,90,34,0.021192,0.534879,1.280359,0.693878,0.106066,0.083987
90,90,35,0.021816,0.550611,1.318017,0.714286,0.106066,0.083337
90,90,36,0.022439,0.566343,1.355674,0.734694,0.106066,0.082688
90,90,37,0.023062,0.582075,1.393332,0.755102,0.106066,0.082038
90,90,38,0.023685,0.597806,1.430990,0.775510,0.106066,0.081389
90,90,39,0.024309,0.613538,1.468647,0.795918,0.106066,0.080740
90,90,40,0.024932,0.629270,1.506305,0.816327,0.106066,0.080090
90,90,41,0.025555,0.645002,1.543962,0.836735,0.106066,0.079441
90,90,42,0.026179,0.660733,1.581620,0.857143,0.106066,0.078792
90,90,43,0.026802,0.676465,1.619278,0.877551,0.106066,0.078142
90,90,44,0.027425,0.692197,1.656935,0.897959,0.106066,0.077493
90,90,45,0.028049,0.707928,1.694593,0.918367,0.106066,0.076843
90,90,46,0.028672,0.723660,1.732250,0.938776,0.106066,0.076194
90,90,47,0.029295,0.739392,1.769908,0.959184,0.106066,0.075545
90,90,48,0.029918,0.755124,1.807566,0.979592,0.106066,0.074895
90,90,49,0.030542,0.770855,1.845223,1.000000,0.106066,0.074246
91,91,0,-0.000000,0.000000,0.000000,0.000000,0.103425,0.103425
91,91,1,-0.001807,0.015138,0.037862,0.020408,0.103425,0.102792
91,91,2,-0.003614,0.030276,0.075724,0.040816,0.103425,0.102159
91,91,3,-0.005421,0.045415,0.113586,0.061224,0.103425,0.101525
91,91,4,-0.007228,0.060553,0.151449,0.081633,0.103425,0.100892
91,91,5,-0.009035,0.075691,0.189311,0.102041,0.103425,0.100259
91,91,6,-0.010842,0.090829,0.227173,0.122449,0.103425,0.099626
91,91,7,-0.012648,0.105967,0.265035,0.142857,0.103425,0.098993
91,91,8,-0.014455,0.121106,0.302897,0.163265,0.103425,0.098359
91,91,9,-0.016262,0.136244,0.340759,0.183673,0.103425,0.097726
91,91,10,-0.018069,0.151382,0.378622,0.204082,0.103425,0.097093
91,91,11,-0.019876,0.166520,0.416484,0.224490,0.103425,0.096460
91,91,12,-0.021683,0.181658,0.454346,0.244898,0.103425,0.095827
91,91,13,-0.023490,0.196797,0.492208,0.265306,0.103425,0.095193
91,91,14,-0.025297,0.211935,0.530070,0.285714,0.103425,0.094560
91,91,15,-0.027104,0.227073,0.567932,0.306122,0.103425,0.093927
91,91,16,-0.028911,0.242211,0.605794,0.326531,0.103425,0.093294
91,91,17,-0.030718,0.257349,0.643657,0.346939,0.103425,0.092660
91,91,18,-0.032525,0.272487,0.681519,0.367347,0.103425,0.092027
91,91,19,-0.034332,0.287626,0.719381,0.387755,0.103425,0.091394
91,91,20,-0.036138,0.302764,0.757243,0.408163,0.103425,0.090761
91,91,21,-0.037945,0.317902,0.795105,0.428571,0.103425,0.090128
91,91,22,-0.039752,0.333040,0.832967,0.448980,0.103425,0.089494
91,91,23,-0.041559,0.348178,0.870830,0.469388,0.103425,0.088861
91,91,24,-0.043366,0.363317,0.908692,0.489796,0.103425,0.088228
91,91,25,-0.045173,0.378455,0.946554,0.510204,0.103425,0.087595
91,91,26,-0.046980,0.393593,0.984416,0.530612,0.103425,0.086962
91,91,27,-0.048787,0.408731,1.022278,0.551020,0.103425,0.086328
91,91,28,-0.050594,0.423869,1.060140,0.571429,0.103425,0.085695
91,91,29,-0.052401,0.439008,1.098002,0.591837,0.103425,0.085062
91,91,30,-0.054208,0.454146,1.135865,0.612245,0.103425,0.084429
91,91,31,-0.056015,0.469284,1.173727,0.632653,0.103425,0.083795
91,91,32,-0.057821,0.484422,1.211589,0.653061,0.103425,0.083162
91,91,33,-0.059628,0.499560,1.249451,0.673469,0.103425,0.082529
91,91,34,-0.061435,0.514699,1.287313,0.693878,0.103425,0.081896
91,91,35,-0.063242,0.529837,1.325175,0.714286,0.103425,0.081263
91,91,36,-0.065049,0.544975,1.363038,0.734694,0.103425,0.080629
91,91,37,-0.066856,0.560113,1.400900,0.755102,0.103425,0.079996
91,91,38,-0.068663,0.575251,1.438762,0.775510,0.103425,0.079363
91,91,39,-0.070470,0.590390,1.476624,0.795918,0.103425,0.078730
91,91,40,-0.072277,0.605528,1.514486,0.816327,0.103425,0.078097
91,91,41,-0.074084,0.620666,1.552348,0.836735,0.103425,0.077463
91,91,42,-0.075891,0.635804,1.590210,0.857143,0.103425,0.076830
91,91,43,-0.077698,0.650942,1.628073,0.877551,0.103425,0.076197
91,91,44,-0.079505,0.666081,1.665935,0.897959,0.103425,0.075564
91,91,45,-0.081311,0.681219,1.703797,0.918367,0.103425,0.074930
91,91,46,-0.083118,0.696357,1.741659,0.938776,0.103425,0.074297
91,91,47,-0.084925,0.711495,1.779521,0.959184,0.103425,0.073664
91,91,48,-0.086732,0.726633,1.817383,0.979592,0.103425,0.073031
91,91,49,-0.088539,0.741771,1.855246,1.000000,0.103425,0.072398
92,92,0,-0.000000,0.000000,0.000000,0.000000,0.100850,0.100850
92,92,1,-0.004035,0.014182,0.038060,0.020408,0.100850,0.100233
92,92,2,-0.008070,0.028363,0.076120,0.040816,0.100850,0.099615
92,92,3,-0.012105,0.042545,0.114180,0.061224,0.100850,0.098998
92,92,4,-0.016140,0.056727,0.152240,0.081633,0.100850,0.098381
92,92,5,-0.020175,0.070908,0.190300,0.102041,0.100850,0.097763
92,92,6,-0.024210,0.085090,0.228361,0.122449,0.100850,0.097146
92,92,7,-0.028245,0.099272,0.266421,0.142857,0.100850,0.096528
92,92,8,-0.032280,0.113454,0.304481,0.163265,0.100850,0.095911
92,92,9,-0.036315,0.127635,0.342541,0.183673,0.100850,0.095293
92,92,10,-0.040350,0.141817,0.380601,0.204082,0.100850,0.094676
92,92,11,-0.044385,0.155999,0.418661,0.224490,0.100850,0.094058
92,92,12,-0.048420,0.170180,0.456721,0.244898,0.100850,0.093441
92,92,13,-0.052456,0.184362,0.494781,0.265306,0.100850,0.092823
92,92,14,-0.056491,0.198544,0.532841,0.285714,0.100850,0.092206
92,92,15,-0.060526,0.212725,0.570901,0.306122,0.100850,0.091589
92,92,16,-0.064561,0.226907,0.608961,0.326531,0.100850,0.090971
92,92,17,-0.068596,0.241089,0.647022,0.346939,0.100850,0.090354
92,92,18,-0.072631,0.255270,0.685082,0.367347,0.100850,0.089736
92,92,19,-0.076666,0.269452,0.723142,0.387755,0.100850,0.089119
92,92,20,-0.080701,0.283634,0.761202,0.408163,0.100850,0.088501
92,92,21,-0.084736,0.297816,0.799262,0.428571,0.100850,0.087884
92,92,22,-0.088771,0.311997,0.837322,0.448980,0.100850,0.087266
92,92,23,-0.092806,0.326179,0.875382,0.469388,0.100850,0.086649
92,92,24,-0.096841,0.340361,0.913442,0.489796,0.100850,0.086032
92,92,25,-0.100876,0.354542,0.951502,0.510204,0.100850,0.085414
92,92,26,-0.104911,0.368724,0.989562,0.530612,0.100850,0.084797
92,92,27,-0.108946,0.382906,1.027622,0.551020,0.100850,0.084179
92,92,28,-0.112981,0.397087,1.065683,0.571429,0.100850,0.083562
92,92,29,-0.117016,0.411269,1.103743,0.591837,0.100850,0.082944
92,92,30,-0.121051,0.425451,1.141803,0.612245,0.100850,0.082327
92,92,31,-0.125086,0.439633,1.179863,0.632653,0.100850,0.081709
92,92,32,-0.129121,0.453814,1.217923,0.653061,0.100850,0.081092
92,92,33,-0.133156,0.467996,1.255983,0.673469,0.100850,0.080474
92,92,34,-0.137191,0.482178,1.294043,0.693878,0.100850,0.079857
92,92,35,-0.141226,0.496359,1.332103,0.714286,0.100850,0.079240
92,92,36,-0.145261,0.510541,1.370163,0.734694,0.100850,0.078622
92,92,37,-0.149296,0.524723,1.408223,0.755102,0.100850,0.078005
92,92,38,-0.153332,0.538904,1.446283,0.775510,0.100850,0.077387
92,92,39,-0.157367,0.553086,1.484344,0.795918,0.100850,0.076770
92,92,40,-0.161402,0.567268,1.522404,0.816327,0.100850,0.076152
92,92,41,-0.165437,0.581449,1.560464,0.836735,0.100850,0.075535
92,92,42,-0.169472,0.595631,1.598524,0.857143,0.100850,0.074917
92,92,43,-0.173507,0.609813,1.636584,0.877551,0.100850,0.074300
92,92,44,-0.177542,0.623995,1.674644,0.897959,0.100850,0.073682
92,92,45,-0.181577,0.638176,1.712704,0.918367,0.100850,0.073065
92,92,46,-0.185612,0.652358,1.750764,0.938776,0.100850,0.072448
92,92,47,-0.189647,0.666540,1.788824,0.959184,0.100850,0.071830
92,92,48,-0.193682,0.680721,1.826884,0.979592,0.100850,0.071213
92,92,49,-0.197717,0.694903,1.864944,1.000000,0.100850,0.070595
93,93,0,-0.000000,0.000000,0.000000,0.000000,0.098340,0.098340
93,93,1,-0.006009,0.012911,0.038251,0.020408,0.098340,0.097738
93,93,2,-0.012018,0.025822,0.076503,0.040816,0.098340,0.097136
93,93,3,-0.018027,0.038733,0.114754,0.061224,0.098340,0.096533
93,93,4,-0.024036,0.051644,0.153006,0.081633,0.098340,0.095931
93,93,5,-0.030045,0.064555,0.191257,0.102041,0.098340,0.095329
93,93,6,-0.036054,0.077466,0.229508,0.122449,0.098340,0.094727
93,93,7,-0.042063,0.090377,0.267760,0.142857,0.098340,0.094125
93,93,8,-0.048072,0.103288,0.306011,0.163265,0.098340,0.093523
93,93,9,-0.054081,0.116199,0.344263,0.183673,0.098340,0.092921
93,93,10,-0.060090,0.129110,0.382514,0.204082,0.098340,0.092319
93,93,11,-0.066099,0.142021,0.420765,0.224490,0.098340,0.091717
93,93,12,-0.072108,0.154933,0.459017,0.244898,0.098340,0.091115
93,93,13,-0.078117,0.167844,0.497268,0.265306,0.098340,0.090513
93,93,14,-0.084126,0.180755,0.535520,0.285714,0.098340,0.089911
93,93,15,-0.090135,0.193666,0.573771,0.306122,0.098340,0.089308
93,93,16,-0.096144,0.206577,0.612022,0.326531,0.098340,0.088706
93,93,17,-0.102153,0.219488,0.650274,0.346939,0.098340,0.088104
93,93,18,-0.108162,0.232399,0.688525,0.367347,0.098340,0.087502
93,93,19,-0.114171,0.245310,0.726777,0.387755,0.098340,0.086900
93,93,20,-0.120180,0.258221,0.765028,0.408163,0.098340,0.086298
93,93,21,-0.126189,0.271132,0.803279,0.428571,0.098340,0.085696
93,93,22,-0.132198,0.284043,0.841531,0.448980,0.098340,0.085094
93,93,23,-0.138207,0.296954,0.879782,0.469388,0.098340,0.084492
93,93,24,-0.144216,0.309865,0.918034,0.489796,0.098340,0.083890
93,93,25,-0.150225,0.322776,0.956285,0.510204,0.098340,0.083288
93,93,26,-0.156234,0.335687,0.994536,0.530612,0.098340,0.082686
93,93,27,-0.162243,0.348598,1.032788,0.551020,0.098340,0.082084
93,93,28,-0.168252,0.361509,1.071039,0.571429,0.098340,0.081481
93,93,29,-0.174261,0.374420,1.109291,0.591837,0.098340,0.080879
93,93,30,-0.180270,0.387331,1.147542,0.612245,0.098340,0.080277
93,93,31,-0.186279,0.400242,1.185793,0.632653,0.098340,0.079675
93,93,32,-0.192288,0.413153,1.224045,0.653061,0.098340,0.079073
93,93,33,-0.198297,0.426064,1.262296,0.673469,0.098340,0.078471
93,93,34,-0.204306,0.438976,1.300548,0.693878,0.098340,0.077869
93,93,35,-0.210315,0.451887,1.338799,0.714286,0.098340,0.077267
93,93,36,-0.216324,0.464798,1.377050,0.734694,0.098340,0.076665
93,93,37,-0.222333,0.477709,1.415302,0.755102,0.098340,0.076063
93,93,38,-0.228342,0.490620,1.453553,0.775510,0.098340,0.075461
93,93,39,-0.234351,0.503531,1.491804,0.795918,0.098340,0.074859
93,93,40,-0.240360,0.516442,1.530056,0.816327,0.098340,0.074256
93,93,41,-0.246369,0.529353,1.568307,0.836735,0.098340,0.073654
93,93,42,-0.252378,0.542264,1.606559,0.857143,0.098340,0.073052
93,93,43,-0.258387,0.555175,1.644810,0.877551,0.098340,0.072450
93,93,44,-0.264396,0.568086,1.683061,0.897959,0.098340,0.071848
93,93,45,-0.270405,0.580997,1.721313,0.918367,0.098340,0.071246
93,93,46,-0.276414,0.593908,1.759564,0.938776,0.098340,0.070644
93,93,47,-0.282423,0.606819,1.797816,0.959184,0.098340,0.070042
93,93,48,-0.288432,0.619730,1.836067,0.979592,0.098340,0.069440
93,93,49,-0.294441,0.632641,1.874318,1.000000,0.098340,0.068838
94,94,0,-0.000000,0.000000,0.000000,0.000000,0.095892,0.095892
94,94,1,-0.007687,0.011382,0.038436,0.020408,0.095892,0.095304
94,94,2,-0.015374,0.022764,0.076872,0.040816,0.095892,0.094717
94,94,3,-0.023061,0.034146,0.115308,0.061224,0.095892,0.094130
94,94,4,-0.030748,0.045528,0.153744,0.081633,0.095892,0.093543
94,94,5,-0.038435,0.056911,0.192180,0.102041,0.095892,0.092956
94,94,6,-0.046122,0.068293,0.230616,0.122449,0.095892,0.092369
94,94,7,-0.053809,0.079675,0.269052,0.142857,0.095892,0.091782
94,94,8,-0.061496,0.091057,0.307488,0.163265,0.095892,0.091195
94,94,9,-0.069183,0.102439,0.345924,0.183673,0.095892,0.090608
94,94,10,-0.076871,0.113821,0.384360,0.204082,0.095892,0.090021
94,94,11,-0.084558,0.125203,0.422796,0.224490,0.095892,0.089434
94,94,12,-0.092245,0.136585,0.461232,0.244898,0.095892,0.088846
94,94,13,-0.099932,0.147968,0.499669,0.265306,0.095892,0.088259
94,94,14,-0.107619,0.159350,0.538105,0.285714,0.095892,0.087672
94,94,15,-0.115306,0.170732,0.576541,0.306122,0.095892,0.087085
94,94,16,-0.122993,0.182114,0.614977,0.326531,0.095892,0.086498
94,94,17,-0.130680,0.193496,0.653413,0.346939,0.095892,0.085911
94,94,18,-0.138367,0.204878,0.691849,0.367347,0.095892,0.085324
94,94,19,-0.146054,0.216260,0.730285,0.387755,0.095892,0.084737
94,94,20,-0.153741,0.227642,0.768721,0.408163,0.095892,0.084150
94,94,21,-0.161428,0.239024,0.807157,0.428571,0.095892,0.083563
94,94,22,-0.169115,0.250407,0.845593,0.448980,0.095892,0.082976
94,94,23,-0.176802,0.261789,0.884029,0.469388,0.095892,0.082388
94,94,24,-0.184489,0.273171,0.922465,0.489796,0.095892,0.081801
94,94,25,-0.192176,0.284553,0.960901,0.510204,0.095892,0.081214
94,94,26,-0.199863,0.295935,0.999337,0.530612,0.095892,0.080627
94,94,27,-0.207550,0.307317,1.037773,0.551020,0.095892,0.080040
94,94,28,-0.215238,0.318699,1.076209,0.571429,0.095892,0.079453
94,94,29,-0.222925,0.330081,1.114645,0.591837,0.095892,0.078866
94,94,30,-0.230612,0.341464,1.153081,0.612245,0.095892,0.078279
94,94,31,-0.238299,0.352846,1.191517,0.632653,0.095892,0.077692
94,94,32,-0.245986,0.364228,1.229953,0.653061,0.095892,0.077105
94,94,33,-0.253673,0.375610,1.268389,0.673469,0.095892,0.076518
94,94,34,-0.261360,0.386992,1.306825,0.693878,0.095892,0.075930
94,94,35,-0.269047,0.398374,1.345261,0.714286,0.095892,0.075343
94,94,36,-0.276734,0.409756,1.383697,0.734694,0.095892,0.074756
94,94,37,-0.284421,0.421138,1.422133,0.755102,0.095892,0.074169
94,94,38,-0.292108,0.432520,1.460569,0.775510,0.095892,0.073582
94,94,39,-0.299795,0.443903,1.499006,0.795918,0.095892,0.072995
94,94,40,-0.307482,0.455285,1.537442,0.816327,0.095892,0.072408
94,94,41,-0.315169,0.466667,1.575878,0.836735,0.095892,0.071821
94,94,42,-0.322856,0.478049,1.614314,0.857143,0.095892,0.071234
94,94,43,-0.330543,0.489431,1.652750,0.877551,0.095892,0.070647
94,94,44,-0.338230,0.500813,1.691186,0.897959,0.095892,0.070060
94,94,45,-0.345917,0.512195,1.729622,0.918367,0.095892,0.069472
94,94,46,-0.353605,0.523577,1.768058,0.938776,0.095892,0.068885
94,94,47,-0.361292,0.534960,1.806494,0.959184,0.095892,0.068298
94,94,48,-0.368979,0.546342,1.844930,0.979592,0.095892,0.067711
94,94,49,-0.376666,0.557724,1.883366,1.000000,0.095892,0.067124
95,95,0,-0.000000,0.000000,0.000000,0.000000,0.093504,0.093504
95,95,1,-0.009039,0.009656,0.038614,0.020408,0.093504,0.092932
95,95,2,-0.018077,0.019312,0.077228,0.040816,0.093504,0.092359
95,95,3,-0.027116,0.028967,0.115842,0.061224,0.093504,0.091787
95,95,4,-0.036155,0.038623,0.154456,0.081633,0.093504,0.091214
95,95,5,-0.045193,0.048279,0.193070,0.102041,0.093504,0.090642
95,95,6,-0.054232,0.057935,0.231684,0.122449,0.093504,0.090069
95,95,7,-0.063271,0.067591,0.270298,0.142857,0.093504,0.089497
95,95,8,-0.072309,0.077247,0.308912,0.163265,0.093504,0.088924
95,95,9,-0.081348,0.086902,0.347526,0.183673,0.093504,0.088352
95,95,10,-0.090387,0.096558,0.386140,0.204082,0.093504,0.087780
95,95,11,-0.099426,0.106214,0.424754,0.224490,0.093504,0.087207
95,95,12,-0.108464,0.115870,0.463368,0.244898,0.093504,0.086635
95,95,13,-0.117503,0.125526,0.501982,0.265306,0.093504,0.086062
95,95,14,-0.126542,0.135182,0.540596,0.285714,0.093504,0.085490
95,95,15,-0.135580,0.144837,0.579210,0.306122,0.093504,0.084917
95,95,16,-0.144619,0.154493,0.617824,0.326531,0.093504,0.084345
95,95,17,-0.153658,0.164149,0.656438,0.346939,0.093504,0.083772
95,95,18,-0.162696,0.173805,0.695052,0.367347,0.093504,0.083200
95,95,19,-0.171735,0.183461,0.733666,0.387755,0.093504,0.082627
95,95,20,-0.180774,0.193117,0.772280,0.408163,0.093504,0.082055
95,95,21,-0.189812,0.202772,0.810894,0.428571,0.093504,0.081482
95,95,22,-0.198851,0.212428,0.849508,0.448980,0.093504,0.080910
95,95,23,-0.207890,0.222084,0.888122,0.469388,0.093504,0.080337
95,95,24,-0.216928,0.231740,0.926736,0.489796,0.093504,0.079765
95,95,25,-0.225967,0.241396,0.965350,0.510204,0.093504,0.079192
95,95,26,-0.235006,0.251051,1.003964,0.530612,0.093504,0.078620
95,95,27,-0.244044,0.260707,1.042578,0.551020,0.093504,0.078047
95,95,28,-0.253083,0.270363,1.081192,0.571429,0.093504,0.077475
95,95,29,-0.262122,0.280019,1.119806,0.591837,0.093504,0.076903
95,95,30,-0.271161,0.289675,1.158420,0.612245,0.093504,0.076330
95,95,31,-0.280199,0.299331,1.197033,0.632653,0.093504,0.075758
95,95,32,-0.289238,0.308986,1.235647,0.653061,0.093504,0.075185
95,95,33,-0.298277,0.318642,1.274261,0.673469,0.093504,0.074613
95,95,34,-0.307315,0.328298,1.312875,0.693878,0.093504,0.074040
95,95,35,-0.316354,0.337954,1.351489,0.714286,0.093504,0.073468
95,95,36,-0.325393,0.347610,1.390103,0.734694,0.093504,0.072895
95,95,37,-0.334431,0.357266,1.428717,0.755102,0.093504,0.072323
95,95,38,-0.343470,0.366921,1.467331,0.775510,0.093504,0.071750
95,95,39,-0.352509,0.376577,1.505945,0.795918,0.093504,0.071178
95,95,40,-0.361547,0.386233,1.544559,0.816327,0.093504,0.070605
95,95,41,-0.370586,0.395889,1.583173,0.836735,0.093504,0.070033
95,95,42,-0.379625,0.405545,1.621787,0.857143,0.093504,0.069460
95,95,43,-0.388663,0.415201,1.660401,0.877551,0.093504,0.068888
95,95,44,-0.397702,0.424856,1.699015,0.897959,0.093504,0.068315
95,95,45,-0.406741,0.434512,1.737629,0.918367,0.093504,0.067743
95,95,46,-0.415779,0.444168,1.776243,0.938776,0.093504,0.067170
95,95,47,-0.424818,0.453824,1.814857,0.959184,0.093504,0.066598
95,95,48,-0.433857,0.463480,1.853471,0.979592,0.093504,0.066025
95,95,49,-0.442896,0.473135,1.892085,1.000000,0.093504,0.065453
96,96,0,-0.000000,0.000000,0.000000,0.000000,0.091177,0.091177
96,96,1,-0.010045,0.007796,0.038785,0.020408,0.091177,0.090618
96,96,2,-0.020090,0.015592,0.077570,0.040816,0.091177,0.090060
96,96,3,-0.030135,0.023388,0.116356,0.061224,0.091177,0.089502
96,96,4,-0.040180,0.031184,0.155141,0.081633,0.091177,0.088944
96,96,5,-0.050225,0.038980,0.193926,0.102041,0.091177,0.088385
96,96,6,-0.060270,0.046776,0.232711,0.122449,0.091177,0.087827
96,96,7,-0.070315,0.054572,0.271496,0.142857,0.091177,0.087269
